Episode,Score,Pipes_Surpassed,Epsilon,Mean_Score_Last_100
473,-442.85418589400336,0,0.025691382765531068,-398.6782067492152
474,-514.0579438122373,0,0.025110220440881792,-400.08784129171966
475,-347.5994987245256,0,0.024529058116232516,-400.84980172205957
476,-509.86480092704835,0,0.023947895791583185,-402.9319503980456
477,-451.4251797404045,0,0.02336673346693391,-404.0349634462757
478,-292.1639824106911,0,0.022785571142284577,-404.81843631992865
479,-375.0993690094095,0,0.0222044088176353,-402.66882395850274
480,-140.84065123351309,0,0.02162324649298597,-401.18336006586134
481,-569.0956817602064,0,0.021042084168336694,-403.94543949807075
482,-232.91198198191512,0,0.02046092184368742,-404.6181859533683
483,-492.76895225882276,0,0.019879759519038087,-403.0287173934781
484,-261.16553118797754,0,0.01929859719438881,-400.74252327116153
485,-125.29698114379437,0,0.01871743486973948,-400.55105549500854
486,-285.1864254379897,0,0.018136272545090204,-399.3331190437832
487,-686.4113085433045,0,0.017555110220440928,-404.4239891280914
488,-116.04915653988758,0,0.016973947895791597,-404.91428579699596
489,-136.017447451453,0,0.01639278557114232,-405.6269475050643
490,-579.3046964426632,0,0.01581162324649299,-407.8712874327261
491,-206.19343457443028,0,0.015230460921843714,-404.163219998419
492,-155.21561867896878,0,0.014649298597194438,-399.73905741914837
493,-663.6627772926138,0,0.014068136272545106,-404.1593484293459
494,-628.5560529476054,0,0.01348697394789583,-409.5489821613687
495,-537.8365633653475,0,0.0129058116232465,-408.5742918211157
496,-620.1088476958064,0,0.012324649298597223,-408.7737667829413
497,-259.45600944038114,0,0.011743486973947947,-409.30981172584944
498,-531.1061415055414,0,0.011162324649298616,-411.6137903332326
499,-689.6738453326797,0,0.01058116232464934,-414.1078258675409
500,-599.5975910560728,0,0.010000000000000009,-414.4563447130538
501,-613.9464614764199,0,0.01,-413.7900290529487
502,-188.3395704296458,0,0.01,-412.874404407415
503,-334.3426620963412,0,0.01,-413.118091691629
504,-475.3991573317644,0,0.01,-411.5264027306494
505,-492.2784254711944,0,0.01,-413.09627404752393
506,-593.9851000037188,0,0.01,-416.40138365108754
507,-426.3988374807766,0,0.01,-413.69658924667704
508,-272.0490273129512,0,0.01,-411.37955039142383
509,-292.3216569690995,0,0.01,-410.0702811792294
510,-375.8244602341655,0,0.01,-409.9920813647508
511,-584.9264812674858,0,0.01,-412.28995577971915
512,-252.57031798643743,0,0.01,-410.8161918346613
513,-365.4739269543163,0,0.01,-407.94841906578114
514,-101.35506557480562,0,0.01,-407.02816204623116
515,-686.3949976184626,0,0.01,-408.3614441229581
516,-457.0293219499955,0,0.01,-409.4567597345673
517,-185.63775174043383,0,0.01,-407.7367846998968
518,-125.40601018706286,0,0.01,-406.55955092811337
519,-173.33048588358486,0,0.01,-404.5091392916113
520,-616.0741166518341,0,0.01,-404.2090103902821
521,-136.6507681230063,0,0.01,-400.00125254171223
522,-256.4742842933941,0,0.01,-398.22157101653966
523,-640.1071849939548,0,0.01,-402.5849419551313
524,-573.6022481842306,0,0.01,-401.6637045730666
525,-503.08454222622737,0,0.01,-401.23087487901734
526,-630.9554349340534,0,0.01,-405.01040731153336
527,-441.6508003340492,0,0.01,-405.95520317780955
528,-296.37237755889043,0,0.01,-404.35404813377914
529,-680.1235546350645,0,0.01,-407.4714460871299
530,-155.85430685967367,0,0.01,-403.468018056943
531,-247.66543056585925,0,0.01,-399.29412168505905
532,-695.9906743762249,0,0.01,-402.14165543226335
533,-419.1022511870064,0,0.01,-403.64311851588565
534,-334.8937060392367,0,0.01,-404.70771662749195
535,-566.0232206581788,0,0.01,-406.21460095166987
536,-460.5531856058283,0,0.01,-404.1433170053467
537,-342.73383890243,0,0.01,-400.9975244187793
538,-184.41932117779254,0,0.01,-396.4215926121211
539,-579.2214665787142,0,0.01,-400.89346594486125
540,-413.44791205736044,0,0.01,-398.7529233900914
541,-649.034178196479,0,0.01,-398.51014706310855
542,-133.57898615382305,0,0.01,-394.80784239413487
543,-472.08519256084924,0,0.01,-393.5544528760001
544,-306.7267625531182,0,0.01,-391.86723091969645
545,-543.2532962820945,0,0.01,-393.87897213757236
546,-201.97430092946018,0,0.01,-391.741893138735
547,-465.84873230346284,0,0.01,-395.0335305270338
548,-359.9623975313709,0,0.01,-393.62071785067997
549,-675.768985648853,0,0.01,-398.72584386025864
550,-283.46975967490147,0,0.01,-400.48894092659015
551,-400.55665213100883,0,0.01,-399.58010161858425
552,-689.6678811256118,0,0.01,-399.6110651815928
553,-170.41340389710433,0,0.01,-395.60373805762435
554,-125.3955829299781,0,0.01,-393.40438973608036
555,-232.00110456457412,0,0.01,-390.2647296828062
556,-567.8697242531977,0,0.01,-390.913918736673
557,-484.8833420008833,0,0.01,-394.7424535415005
558,-626.7463612298,0,0.01,-398.28821548482205
559,-434.13732317337303,0,0.01,-402.01063125491606
560,-405.7596814798679,0,0.01,-403.40232542726267
561,-448.13410609907066,0,0.01,-404.3012681953052
562,-304.0525224477885,0,0.01,-403.8632244530683
563,-207.0703980305674,0,0.01,-401.88550268187225
564,-311.0216538765498,0,0.01,-399.1635328884935
565,-151.57252263025896,0,0.01,-398.7399389716943
566,-592.2987686495175,0,0.01,-398.5461527010196
567,-580.566019761017,0,0.01,-400.2101065240703
568,-600.7760308269508,0,0.01,-401.928132194086
569,-367.09979980526555,0,0.01,-401.1858907338244
570,-464.2195774494619,0,0.01,-403.1837515999977
571,-128.04031852417666,0,0.01,-401.8169299597261
572,-665.7586540218725,0,0.01,-406.71275021043266
573,-644.2534309123034,0,0.01,-408.7267426606156
574,-194.2525223791082,0,0.01,-405.5286884462844
575,-537.7468334116343,0,0.01,-407.4301617931555
576,-394.0864848144111,0,0.01,-406.27237863202913
577,-447.8294516408556,0,0.01,-406.2364213510337
578,-379.7482290378613,0,0.01,-407.1122638173054
579,-380.95917669725264,0,0.01,-407.1708618941838
580,-659.0316053638595,0,0.01,-412.3527714354872
581,-605.7156549071995,0,0.01,-412.71897116695726
582,-65.38029961336326,0,0.01,-411.0436543432717
583,-516.424107687672,0,0.01,-411.28020589756017
584,-572.6422456444257,0,0.01,-414.3949730421247
585,-587.6913587229078,0,0.01,-419.01891681791574
586,-125.8969746147045,0,0.01,-417.42602230968293
587,-610.5358548042498,0,0.01,-416.6672677722924
588,-563.0586319783731,0,0.01,-421.1373625266773
589,-698.0928234195566,0,0.01,-426.75811628635836
590,-164.5388346874222,0,0.01,-422.61045766880596
591,-620.0478398877078,0,0.01,-426.7490017219388
592,-632.572897240112,0,0.01,-431.5225745075502
593,-271.04241892117955,0,0.01,-427.5963709238357
594,-236.0776407138839,0,0.01,-423.6715868014985
595,-615.1579136892092,0,0.01,-424.4448003047371
596,-591.4266920470149,0,0.01,-424.1579787482492
597,-528.574332388944,0,0.01,-426.8491619777349
598,-321.14494055499415,0,0.01,-424.7495499682295
599,-563.7581213749394,0,0.01,-423.490392728652
600,-197.50259544540336,0,0.01,-419.4694427725453
601,-176.25101135028694,0,0.01,-415.09248827128386
602,-629.4621144050668,0,0.01,-419.50371371103813
603,-200.1557190627314,0,0.01,-418.16184428070204
604,-647.0248213779112,0,0.01,-419.8781009211635
605,-453.8679404738185,0,0.01,-419.49399607118977
606,-113.9461395678353,0,0.01,-414.6936064668309
607,-159.50879018547357,0,0.01,-412.024705993878
608,-535.985382417304,0,0.01,-414.66406954492146
609,-221.5081125325969,0,0.01,-413.9559341005564
610,-600.332448278945,0,0.01,-416.2010139810042
611,-195.94244751670533,0,0.01,-412.31117364349643
612,-279.66836136254034,0,0.01,-412.5821540772574
613,-622.0237264797239,0,0.01,-415.14765207251156
614,-209.5526131114231,0,0.01,-416.22962754787767
615,-515.184134765056,0,0.01,-414.5175189193436
616,-638.3042786987074,0,0.01,-416.33026848683073
617,-371.1016425380034,0,0.01,-418.1849073948064
618,-568.3968133462349,0,0.01,-422.61481542639814
619,-164.1706134221862,0,0.01,-422.5232167017841
620,-209.10095088899516,0,0.01,-418.45348504415574
621,-651.2835275688794,0,0.01,-423.59981263861454
622,-419.80662849358,0,0.01,-425.23313608061636
623,-219.9846729707952,0,0.01,-421.0319109603847
624,-242.03329458853312,0,0.01,-417.7162214244277
625,-451.4360120821831,0,0.01,-417.19973612298725
626,-155.47903652515845,0,0.01,-412.4449721388984
627,-50.679714102643175,0,0.01,-408.53526127658427
628,-469.6911320043551,0,0.01,-410.26844882103893
629,-215.1338803446631,0,0.01,-405.61855207813494
630,-617.069164343169,0,0.01,-410.2307006529699
631,-184.3157778715672,0,0.01,-409.59720412602707
632,-141.96499803329823,0,0.01,-404.0569473625978
633,-384.13449778061823,0,0.01,-403.7072698285339
634,-322.3260665230833,0,0.01,-403.58159343337235
635,-375.03715552003956,0,0.01,-401.67173278199095
636,-440.3353638898003,0,0.01,-401.4695545648306
637,-151.2493581454611,0,0.01,-399.554709757261
638,-523.1444000767599,0,0.01,-402.94196054625064
639,-474.84642468249353,0,0.01,-401.89821012728845
640,-371.4075007125677,0,0.01,-401.47780601384045
641,-297.69225830724923,0,0.01,-397.9643868149482
642,-413.0586360291396,0,0.01,-400.75918331370144
643,-450.84742594913706,0,0.01,-400.5468056475843
644,-115.23306940782163,0,0.01,-398.6318687161313
645,-582.9685463614335,0,0.01,-399.02902121692466
646,-653.7809181166689,0,0.01,-403.54708738879674
647,-223.89007050956582,0,0.01,-401.1275007708578
648,-490.05016549742584,0,0.01,-402.42837845051844
649,-452.4036324442616,0,0.01,-400.19472491847245
650,-617.5440561435032,0,0.01,-403.5354678831585
651,-432.45854742213317,0,0.01,-403.8544868360697
652,-350.9413876575316,0,0.01,-400.467221901389
653,-641.3356327488784,0,0.01,-405.1764441899066
654,-381.8029560257127,0,0.01,-407.740517920864
655,-455.6477472085825,0,0.01,-409.97698434730415
656,-199.36133398673957,0,0.01,-406.29190044463945
657,-298.6774238065181,0,0.01,-404.42984126269585
658,-532.6091468212292,0,0.01,-403.48846911861017
659,-581.0793365230265,0,0.01,-404.95788925210667
660,-493.65535636690424,0,0.01,-405.8368460009772
661,-447.89119223073726,0,0.01,-405.8344168622937
662,-121.67025573025626,0,0.01,-404.0105941951185
663,-628.8557298887173,0,0.01,-408.22844751369985
664,-608.2804185530488,0,0.01,-411.20103516046487
665,-397.69655090634967,0,0.01,-413.6622754432257
666,-554.4759654786997,0,0.01,-413.2840474115176
667,-549.1303898407405,0,0.01,-412.9696911123148
668,-530.9439974915147,0,0.01,-412.2713707789605
669,-142.7070553833662,0,0.01,-410.02744333474146
670,-169.3505868724393,0,0.01,-407.0787534289712
671,-639.3286746059799,0,0.01,-412.19163698978934
672,-658.5996423281051,0,0.01,-412.1200468728516
673,-248.64728546455945,0,0.01,-408.1639854183741
674,-246.39030561937284,0,0.01,-408.6853632507768
675,-311.0132996963447,0,0.01,-406.41802791362386
676,-654.5718739543472,0,0.01,-409.0228818050233
677,-312.99044627749356,0,0.01,-407.67449175138955
678,-465.2817169161009,0,0.01,-408.52982663017195
679,-606.5648918999028,0,0.01,-410.7858837821984
680,-424.33470728788404,0,0.01,-408.4389148014387
681,-506.2337360674783,0,0.01,-407.4440956130415
682,-533.3515536803009,0,0.01,-412.123808153711
683,-280.4266922846846,0,0.01,-409.76383399968114
684,-538.1203111299646,0,0.01,-409.4186146545365
685,-106.24527873526893,0,0.01,-404.6041538546601
686,-185.5838535937903,0,0.01,-405.2010226444509
687,-379.9511512786027,0,0.01,-402.8951756091945
688,-635.5992715039272,0,0.01,-403.62058200444994
689,-489.6023189889155,0,0.01,-401.53567696014363
690,-282.6197614760671,0,0.01,-402.71648622803013
691,-530.5468187672665,0,0.01,-401.82147601682567
692,-403.22676210263546,0,0.01,-399.5280146654508
693,-222.18598496611344,0,0.01,-399.0394503259002
694,-274.6602372703536,0,0.01,-399.4252762914649
695,-158.405685785346,0,0.01,-394.85775401242626
696,-437.11208023845643,0,0.01,-393.31460789434067
697,-273.01481550503036,0,0.01,-390.7590127255015
698,-430.2114839931843,0,0.01,-391.8496781598834
699,-582.7122036823292,0,0.01,-392.0392189829573
700,-612.5543779708455,0,0.01,-396.18973680821176
701,-627.7072136592798,0,0.01,-400.7042988313017
702,-588.9725962665744,0,0.01,-400.2994036499169
703,-151.93365524134651,0,0.01,-399.8171830117029
704,-229.5381108651223,0,0.01,-395.64231590657505
705,-384.75893256428037,0,0.01,-394.9512258274797
706,-300.8839772434408,0,0.01,-396.82060420423574
707,-165.98820775933314,0,0.01,-396.88539837997445
708,-263.2928942042252,0,0.01,-394.1584734978436
709,-404.4595822451705,0,0.01,-395.9879881949694
710,-154.60229007764133,0,0.01,-391.53068661295634
711,-332.5313848957154,0,0.01,-392.8965759867465
712,-97.85988447221132,0,0.01,-391.0784912178431
713,-443.8502643110294,0,0.01,-389.29675659615606
714,-378.140066067118,0,0.01,-390.9826311257131
715,-265.48270425108944,0,0.01,-388.4856168205734
716,-218.47603548082884,0,0.01,-384.2873343883946
717,-165.56423021028274,0,0.01,-382.2319602651174
718,-215.10098816117147,0,0.01,-378.69900201326675
719,-375.03690525101746,0,0.01,-380.80766493155505
720,-262.4522963005343,0,0.01,-381.34117838567045
721,-456.2391731235527,0,0.01,-379.3907348412171
722,-451.42904348235066,0,0.01,-379.7069589911049
723,-162.2877468537721,0,0.01,-379.1299897299346
724,-590.7547246042707,0,0.01,-382.617204030092
725,-376.8124182899332,0,0.01,-381.8709680921695
726,-590.3258724684868,0,0.01,-386.21943645160286
727,-649.4517153656733,0,0.01,-392.2071564642331
728,-530.2427191817201,0,0.01,-392.8126723360067
729,-567.9738326321822,0,0.01,-396.3410718588819
730,-229.90863030449265,0,0.01,-392.46946651849515
731,-677.1981861670398,0,0.01,-397.3982906014499
732,-198.78098605244253,0,0.01,-397.96645048164135
733,-362.303060729938,0,0.01,-397.7481361111345
734,-308.54567535866454,0,0.01,-397.61033219949036
735,-58.16320866525564,0,0.01,-394.4415927309425
736,-128.78935185440218,0,0.01,-391.32613261058845
737,-317.41565052452296,0,0.01,-392.9877955343792
738,-501.8128412863657,0,0.01,-392.7744799464752
739,-255.637718590543,0,0.01,-390.58239288555575
740,-584.5549382724369,0,0.01,-392.71386726115446
741,-584.2231431052618,0,0.01,-395.57917610913455
742,-471.4615587246925,0,0.01,-396.16320533609013
743,-66.34395564893407,0,0.01,-392.3181706330881
744,-402.04163347758725,0,0.01,-395.1862562737857
745,-616.9939642268423,0,0.01,-395.52651045243977
746,-601.5562014657224,0,0.01,-395.0042632859303
747,-185.72639109414388,0,0.01,-394.62262649177603
748,-154.13134553428688,0,0.01,-391.2634382921447
749,-322.078744004639,0,0.01,-389.9601894077485
750,-525.9925175315528,0,0.01,-389.044674021629
751,-296.5470384883531,0,0.01,-387.68555893229114
752,-260.9030771948504,0,0.01,-386.7851758276644
753,-526.2153390452922,0,0.01,-385.6339728906285
754,-329.96148600462965,0,0.01,-385.11555819041774
755,-549.0033577128908,0,0.01,-386.0491142954608
756,-136.2455507793337,0,0.01,-385.4179564633867
757,-459.43651291093124,0,0.01,-387.02554735443084
758,-500.8142708351055,0,0.01,-386.7075985945696
759,-395.3827974663208,0,0.01,-384.8506332040025
760,-134.06469191201427,0,0.01,-381.2547265594536
761,-157.3873432529458,0,0.01,-378.34968806967566
762,-446.2038420300811,0,0.01,-381.59502393267394
763,-176.45985705117403,0,0.01,-377.0710652042985
764,-683.4381168569979,0,0.01,-377.822642187338
765,-508.9399781719619,0,0.01,-378.9350764599941
766,-619.8620586227228,0,0.01,-379.58893739143446
767,-126.00139722598874,0,0.01,-375.35764746528685
768,-180.05867596354665,0,0.01,-371.84879425000724
769,-563.7699195407499,0,0.01,-376.0594228915811
770,-283.72236677697657,0,0.01,-377.2031406906264
771,-109.90501969570846,0,0.01,-371.90890414152375
772,-366.6636487232962,0,0.01,-368.9895442054756
773,-556.712081576798,0,0.01,-372.07019216659813
774,-208.9090504502987,0,0.01,-371.6953796149072
775,-612.5774219607229,0,0.01,-374.711020837551
776,-634.3594455021719,0,0.01,-374.5088965530293
777,-325.00763051280427,0,0.01,-374.62906839538243
778,-160.5720484861963,0,0.01,-371.5819717110834
779,-424.08294967043656,0,0.01,-369.7571522887887
780,-218.8719704589102,0,0.01,-367.7025249204989
781,-215.41620540309913,0,0.01,-364.79434961385516
782,-626.0822991494499,0,0.01,-365.7216570685466
783,-698.8909195144374,0,0.01,-369.9062993408441
784,-312.08921626342266,0,0.01,-367.6459883921787
785,-554.9459962037374,0,0.01,-372.1329955668633
786,-187.91840115209118,0,0.01,-372.15634104244634
787,-406.88944872811965,0,0.01,-372.42572401694156
788,-101.15532181403091,0,0.01,-367.08128452004263
789,-178.06977636110014,0,0.01,-363.9659590937645
790,-689.3095428759287,0,0.01,-368.0328569077631
791,-675.7532780529087,0,0.01,-369.4849215006195
792,-554.1852539961094,0,0.01,-370.9945064195542
793,-437.24280090349276,0,0.01,-373.14507457892796
794,-580.2564773590098,0,0.01,-376.2010369798146
795,-105.28743615419273,0,0.01,-375.66985448350306
796,-427.8007541180283,0,0.01,-375.5767412222987
